length,common_edges,common_nodes,common_edges_mean,common_nodes_mean
36675.84984615209,0.565,0.5,0.495405,0.54477
38878.61882366703,0.525,0.5,0.476625,0.5432100000000001
39768.6069999648,0.545,0.54,0.469105,0.54185
39570.494311640534,0.535,0.52,0.47281500000000004,0.5435
39566.31976065242,0.57,0.52,0.46936,0.5384099999999999
37737.06880614093,0.585,0.51,0.503965,0.54499
39910.76312565833,0.575,0.59,0.46590000000000004,0.53926
38619.133258479575,0.57,0.51,0.474135,0.54344
38524.843985975764,0.52,0.59,0.47812,0.5462100000000001
38499.39598120621,0.565,0.59,0.48081499999999994,0.54106
38012.25838502127,0.545,0.6,0.47445000000000004,0.54361
39287.46894532059,0.57,0.5,0.48212,0.53987
38012.012499594595,0.545,0.59,0.47814999999999996,0.5398799999999999
39753.872851540815,0.565,0.54,0.47121999999999997,0.54
37272.233584678856,0.54,0.53,0.49034999999999995,0.54355
39976.83213026014,0.55,0.53,0.46865999999999997,0.5375800000000001
39653.107835059265,0.575,0.54,0.47984000000000004,0.5419299999999999
40036.12492422342,0.525,0.62,0.473615,0.53938
39697.50760643445,0.56,0.5,0.479885,0.5434
38333.860683599036,0.545,0.55,0.47635500000000003,0.54447
38958.41512316427,0.545,0.52,0.47079999999999994,0.5428599999999999
39279.08181115868,0.51,0.5,0.46367,0.54323
37044.95235999799,0.625,0.52,0.5160149999999999,0.54313
37903.942834514564,0.545,0.55,0.493375,0.54855
40639.56978300577,0.555,0.57,0.46898,0.5368399999999999
38386.679753298755,0.545,0.56,0.472145,0.5403199999999999
39351.098687999984,0.58,0.51,0.465395,0.5429700000000001
39349.68564054949,0.595,0.54,0.49761,0.54303
37810.960116118236,0.58,0.6,0.49208500000000005,0.54268
40040.02874201579,0.545,0.52,0.453495,0.5411200000000002
37146.09029615591,0.59,0.52,0.498765,0.54683
37976.910668980054,0.59,0.55,0.498495,0.54177
39619.86125143396,0.565,0.54,0.496495,0.54011
39721.020473863646,0.515,0.55,0.4616,0.53964
37762.67798511118,0.51,0.55,0.47734000000000004,0.54161
35678.354672554306,0.575,0.52,0.513595,0.54402
42720.903646855484,0.48,0.52,0.42084499999999997,0.5387000000000001
39879.53139044666,0.54,0.56,0.46025499999999997,0.54003
38088.45220421066,0.575,0.54,0.49032,0.5434699999999999
39715.73517727252,0.52,0.53,0.44707,0.54406
37782.71007094651,0.505,0.55,0.461125,0.5417799999999999
40465.1555004821,0.5,0.61,0.45757500000000007,0.5385
38403.000539104774,0.575,0.6,0.46415999999999996,0.5421500000000001
38840.49440747119,0.59,0.55,0.49551999999999996,0.54622
38994.58243422059,0.55,0.56,0.48472999999999994,0.54425
40365.28652724557,0.505,0.53,0.46663,0.53872
41151.758367229966,0.535,0.52,0.47265500000000005,0.5405
39846.10748376299,0.53,0.5,0.474125,0.54238
39142.131810903185,0.565,0.54,0.47339499999999995,0.53995
40681.80972214274,0.515,0.55,0.46628000000000003,0.5406000000000002
38856.75907027439,0.56,0.62,0.48254499999999995,0.5462100000000001
37845.64644059542,0.545,0.54,0.48851999999999995,0.5428800000000001
37165.03512316922,0.595,0.56,0.50755,0.54315
38517.69207069241,0.535,0.51,0.46509000000000006,0.54701
38246.423226999446,0.54,0.54,0.482825,0.54411
37481.685840721664,0.585,0.5,0.48719999999999997,0.54213
38697.74979018555,0.515,0.54,0.4804,0.54096
41295.01565012793,0.465,0.5,0.44478999999999996,0.54103
35277.36500123396,0.55,0.54,0.49193000000000003,0.5473199999999999
39815.371203779905,0.51,0.52,0.4714,0.54123
37451.395974291336,0.53,0.51,0.492365,0.54312
37221.54302252508,0.56,0.52,0.491755,0.54268
38877.87176464739,0.51,0.51,0.46834499999999996,0.5404000000000001
38277.79078158918,0.555,0.54,0.485605,0.5416099999999999
39604.06316514672,0.58,0.56,0.48372000000000004,0.54231
38995.57990059946,0.555,0.52,0.48870500000000006,0.54366
38909.169633221536,0.595,0.54,0.479455,0.5431900000000001
36385.061747805,0.615,0.54,0.512125,0.543
39725.337564954374,0.52,0.5,0.46867,0.53876
38330.691087959756,0.58,0.54,0.465345,0.54132
39914.380327595194,0.58,0.56,0.49917500000000004,0.54169
39941.005224284105,0.54,0.55,0.47728999999999994,0.5415500000000001
37382.676857357495,0.565,0.6,0.50215,0.54326
37635.89922881777,0.555,0.56,0.5017900000000001,0.546
38012.68467731011,0.57,0.56,0.48727,0.54053
40602.067435706325,0.495,0.58,0.45773,0.5408299999999999
36605.79726764765,0.57,0.52,0.502845,0.54431
36273.16356118118,0.615,0.56,0.50608,0.5448
40732.574523745396,0.52,0.52,0.473975,0.538
37961.58192832013,0.545,0.52,0.490985,0.5407199999999999
36013.098769083386,0.58,0.56,0.50407,0.5455899999999999
36910.768487412075,0.59,0.64,0.501745,0.5455899999999999
39851.99906624765,0.52,0.52,0.46057,0.5418099999999999
38579.461264209356,0.505,0.55,0.47742999999999997,0.5427199999999999
37811.703146743384,0.54,0.57,0.474,0.5418
39724.141181067884,0.555,0.52,0.475975,0.54286
40160.74729912754,0.56,0.54,0.46663499999999997,0.5410699999999999
37172.23360782869,0.625,0.54,0.5135350000000001,0.5432
37318.3548552764,0.55,0.66,0.49677,0.5449299999999999
39198.75746261295,0.595,0.51,0.493395,0.54274
39844.066243064255,0.54,0.51,0.484,0.54244
37674.50064056217,0.645,0.53,0.5096550000000001,0.53975
39010.02401281624,0.535,0.5,0.472585,0.54238
39284.79803134304,0.575,0.54,0.484205,0.5449400000000001
38125.22259203541,0.54,0.51,0.46734000000000003,0.5463399999999999
35274.3846720039,0.595,0.51,0.517935,0.5456700000000001
39615.58888032388,0.535,0.51,0.474265,0.5404
40068.879836204156,0.54,0.57,0.480545,0.54022
41355.134213150144,0.52,0.54,0.45842,0.5409499999999999
40475.71622412474,0.485,0.52,0.46361,0.53714
37669.74948985762,0.58,0.51,0.48843000000000003,0.54233
40080.06772343301,0.55,0.52,0.47513000000000005,0.54272
37774.73443262452,0.57,0.51,0.485075,0.5438099999999999
39211.38424300302,0.555,0.53,0.48433,0.54399
38711.99231539007,0.6,0.52,0.48793,0.5405599999999999
38403.53663292875,0.515,0.51,0.464655,0.5403300000000001
37402.44139570857,0.545,0.52,0.48235,0.53929
40348.54672026361,0.51,0.5,0.469345,0.54197
37965.33957648003,0.54,0.51,0.482795,0.54096
40231.102571043826,0.57,0.56,0.45908999999999994,0.53964
37385.39325083889,0.57,0.52,0.48147,0.54438
39951.35279799533,0.48,0.54,0.46471,0.54262
40152.235872166726,0.51,0.56,0.45960500000000004,0.5419400000000001
38677.79024191414,0.57,0.51,0.47040499999999996,0.54092
38289.05641727662,0.54,0.51,0.47118499999999996,0.5447000000000001
39974.08633035647,0.52,0.6,0.46318500000000007,0.53903
36301.17849830854,0.61,0.51,0.511565,0.5438099999999999
38590.555119408455,0.595,0.6,0.49084500000000003,0.54217
36693.083246208014,0.55,0.59,0.50148,0.5429499999999999
37186.09395081889,0.57,0.6,0.504915,0.5453900000000002
39042.87940394292,0.51,0.51,0.457685,0.5398999999999999
37516.68346379179,0.575,0.52,0.494105,0.5436099999999999
38666.7701192689,0.595,0.51,0.48324,0.54263
38080.09407990379,0.53,0.51,0.48184499999999997,0.54618
39959.1998120284,0.5,0.53,0.467355,0.5426700000000001
37960.653369571584,0.55,0.52,0.49185,0.54559
39519.14733260983,0.55,0.55,0.48125,0.5408
38902.26313745721,0.59,0.52,0.48277,0.53895
39364.14748290675,0.525,0.58,0.47309500000000004,0.54051
38959.19232697448,0.515,0.65,0.470785,0.54502
36647.838723719186,0.58,0.51,0.4949,0.5454
36508.79777669203,0.58,0.67,0.495225,0.54162
40131.12086781151,0.57,0.5,0.493605,0.53968
38019.56641052835,0.59,0.54,0.50131,0.54609
39112.68813055949,0.575,0.51,0.49495500000000003,0.5433800000000001
38089.567658088796,0.59,0.58,0.466405,0.5417000000000001
39669.16887086371,0.515,0.54,0.47958,0.54333
39343.90003266395,0.575,0.52,0.481005,0.54041
37612.37151827847,0.57,0.55,0.496535,0.54501
35681.45161523952,0.615,0.57,0.5060650000000001,0.5481800000000001
37046.34034368476,0.56,0.51,0.499135,0.5448800000000001
39111.26287514152,0.54,0.55,0.4709249999999999,0.5379400000000001
38476.127973494455,0.575,0.53,0.480365,0.54284
38923.59552826029,0.505,0.56,0.47234000000000004,0.5457799999999999
39763.51936083245,0.57,0.51,0.469795,0.54016
38964.56106257373,0.55,0.56,0.4765,0.54255
39809.778628770335,0.535,0.56,0.48785500000000004,0.5422899999999999
38122.44836839604,0.57,0.52,0.48473,0.5431900000000001
37859.35262446132,0.56,0.58,0.494555,0.54402
41939.60569500488,0.5,0.51,0.45597499999999996,0.5382700000000001
37777.22511071047,0.545,0.59,0.49586,0.54133
39217.19102763546,0.485,0.55,0.464435,0.5411600000000001
38285.56155939792,0.54,0.56,0.479945,0.54059
38513.790574324536,0.52,0.51,0.46951499999999996,0.5434500000000001
38132.19387330653,0.535,0.52,0.48441999999999996,0.53911
38015.746246764225,0.52,0.54,0.481755,0.54277
37535.499908859,0.63,0.56,0.5037900000000001,0.54347
39077.64347896584,0.54,0.5,0.47404499999999994,0.5399700000000001
38918.33277564982,0.55,0.51,0.478735,0.53992
37560.42892540963,0.575,0.55,0.5091300000000001,0.54332
39137.477880509236,0.57,0.53,0.455925,0.5392
39027.66906249699,0.525,0.52,0.4789,0.54204
38461.04974095561,0.54,0.61,0.48685,0.5416799999999999
38066.05782081152,0.58,0.52,0.49234000000000006,0.54253
40944.93087338495,0.525,0.55,0.46115,0.54046
37257.181627539976,0.575,0.6,0.5011,0.54576
41155.982459287174,0.515,0.51,0.460245,0.53886
38052.54701447637,0.58,0.54,0.48907000000000006,0.54364
40752.98508033037,0.52,0.62,0.45920000000000005,0.5430300000000001
39950.40380157296,0.55,0.56,0.47228499999999995,0.54256
38461.62996181728,0.54,0.53,0.46604,0.5404800000000001
37678.07291467685,0.575,0.64,0.50409,0.5465399999999999
39556.269581902554,0.5,0.5,0.456545,0.5432100000000001
38397.701684130705,0.55,0.51,0.48936,0.54514
38923.48016586108,0.575,0.52,0.483265,0.54098
37412.294684699824,0.55,0.51,0.49290999999999996,0.54377
37399.603322167786,0.565,0.52,0.493525,0.54338
39678.20207802666,0.53,0.51,0.464275,0.54024
37794.29441315652,0.585,0.53,0.49546500000000004,0.53841
39961.45746359234,0.55,0.53,0.484225,0.5419
38531.578034350976,0.495,0.57,0.480605,0.5429700000000001
38652.51346021313,0.525,0.54,0.454235,0.54061
38488.7364744635,0.53,0.57,0.482245,0.5395599999999999
39442.07256849506,0.525,0.57,0.46535000000000004,0.5418399999999999
39097.60134673685,0.55,0.53,0.469745,0.54176
36690.80455219053,0.6,0.66,0.50429,0.5469400000000001
38547.317694647994,0.615,0.68,0.49326,0.54301
40900.547665298225,0.545,0.58,0.45685999999999993,0.53975
39291.68206233085,0.505,0.54,0.45916500000000005,0.53661
39848.90620227363,0.56,0.55,0.47533500000000006,0.5405800000000001
37753.60864054697,0.555,0.55,0.495645,0.54863
38063.796970631156,0.56,0.52,0.5099199999999999,0.5429400000000001
38549.641542861915,0.655,0.57,0.49449,0.5430499999999999
38065.7632541715,0.535,0.62,0.49049,0.5416500000000001
38906.118702028645,0.555,0.57,0.481615,0.54422
41058.45682819646,0.54,0.54,0.46291499999999997,0.53973
38430.97695480298,0.58,0.54,0.48797500000000005,0.54481
37662.138428294886,0.545,0.56,0.483995,0.5431400000000001
37794.43205491342,0.57,0.51,0.48423,0.54299
38933.253667565754,0.505,0.52,0.47816,0.5406400000000001
38621.12858778334,0.51,0.51,0.48702,0.5424800000000001
39798.716385400825,0.525,0.5,0.46867499999999995,0.54249
40102.79177986452,0.495,0.56,0.469455,0.5399
38911.78691308692,0.5,0.55,0.45186000000000004,0.54596
40152.189156668464,0.595,0.51,0.474385,0.53826
39495.59039159144,0.565,0.51,0.47140499999999996,0.54069
38725.46226957723,0.575,0.51,0.48797500000000005,0.54102
38389.43392047048,0.535,0.62,0.486345,0.54279
38694.798046805256,0.51,0.51,0.47999,0.5403499999999999
38931.74700165648,0.52,0.58,0.490135,0.53976
36931.29813383201,0.585,0.59,0.50676,0.54709
39854.37870696368,0.52,0.61,0.44677500000000003,0.5431699999999999
36962.46935583838,0.575,0.53,0.49691,0.54611
37728.8470980423,0.57,0.55,0.49787,0.5455099999999999
39071.11016708502,0.555,0.58,0.48514999999999997,0.54139
38646.83902826952,0.59,0.5,0.48746500000000004,0.5455999999999999
38401.48700947382,0.52,0.56,0.47491,0.53818
39102.7749536255,0.555,0.6,0.47963,0.54264
36197.04785052009,0.6,0.51,0.511745,0.54725
38087.64436535172,0.53,0.51,0.46906,0.5428299999999999
39881.87498444184,0.485,0.51,0.44455500000000003,0.53896
39451.79119881366,0.57,0.58,0.48783499999999996,0.54295
37008.35226949746,0.595,0.52,0.49763,0.54459
40983.52878137709,0.535,0.51,0.47773000000000004,0.54377
38440.57994548096,0.555,0.5,0.48728499999999997,0.5404200000000001
36626.28327503282,0.6,0.54,0.5043150000000001,0.54435
40417.31455721457,0.545,0.58,0.466625,0.5371
38537.69583291376,0.535,0.55,0.47416,0.5404
40874.0217960078,0.515,0.54,0.46393,0.5387799999999999
36795.10379570139,0.6,0.5,0.49931,0.5433199999999999
36635.261837674705,0.615,0.52,0.51619,0.54347
37845.05656533668,0.51,0.6,0.474675,0.5409700000000001
37854.51650123975,0.625,0.55,0.518525,0.54374
37407.08442589344,0.545,0.53,0.47559,0.54404
38699.33986689635,0.585,0.51,0.48052,0.54566
38730.97641793956,0.52,0.51,0.4615,0.5410499999999999
38202.38985369741,0.56,0.51,0.47664999999999996,0.54348
37178.07931680526,0.535,0.59,0.493425,0.54299
37756.6820908871,0.56,0.54,0.48734500000000003,0.54601
36868.823455758175,0.605,0.59,0.52198,0.5481
37951.97073305776,0.56,0.53,0.487935,0.5428
38918.71637376255,0.53,0.6,0.47877499999999995,0.5426
37227.94697085433,0.59,0.53,0.509505,0.54472
41161.8630162772,0.495,0.61,0.444525,0.5411
39048.60510572119,0.5,0.53,0.460515,0.54142
39678.50397262534,0.51,0.54,0.43417500000000003,0.53838
37759.04522983653,0.575,0.63,0.49717999999999996,0.5425399999999999
39164.48013584029,0.63,0.57,0.50048,0.5433
39630.13717040626,0.535,0.56,0.45547499999999996,0.53871
38889.72328464402,0.555,0.59,0.46549,0.54125
39174.0804311119,0.51,0.54,0.46631,0.543
39239.98349032071,0.5,0.54,0.47078,0.5448500000000001
39183.28969317299,0.555,0.56,0.486905,0.54346
36973.84181943856,0.605,0.62,0.51049,0.5466099999999999
37737.48558350434,0.56,0.52,0.49479999999999996,0.5460699999999999
39516.51806423154,0.6,0.5,0.49849,0.5400699999999999
39010.602021524915,0.585,0.51,0.491925,0.5445599999999999
37621.29364014112,0.625,0.6,0.503625,0.54509
39901.17739705157,0.53,0.51,0.47948,0.53876
38241.880674711996,0.575,0.53,0.492985,0.54509
39767.12444354106,0.525,0.54,0.495495,0.5448500000000001
37604.4255592978,0.54,0.51,0.5033000000000001,0.54338
36063.701538810434,0.55,0.53,0.50665,0.54359
37034.09043497755,0.595,0.54,0.5105350000000001,0.5455399999999999
37932.90334551256,0.555,0.53,0.48102,0.54203
39204.43600643841,0.465,0.54,0.44825,0.54259
38774.020044602454,0.56,0.65,0.476995,0.5407799999999999
37825.65827931766,0.57,0.6,0.48027499999999995,0.5399200000000001
37087.19930775171,0.535,0.54,0.477685,0.5432899999999999
39063.9656555003,0.605,0.61,0.48828499999999997,0.5437099999999999
37044.05864511205,0.565,0.51,0.498375,0.5447799999999999
38019.717554873176,0.59,0.53,0.48646000000000006,0.5428499999999999
40280.23779837857,0.515,0.53,0.461625,0.54253
38190.51419549035,0.56,0.52,0.47251,0.5436500000000001
37116.566418988485,0.53,0.52,0.503165,0.54402
39033.04226377795,0.55,0.5,0.47626,0.5436700000000001
38156.713570926004,0.58,0.57,0.4936750000000001,0.5454199999999999
38621.78809297895,0.59,0.53,0.48142499999999994,0.54575
38400.677424719746,0.57,0.66,0.484025,0.5431600000000001
38848.26885009596,0.55,0.56,0.47720500000000005,0.5423199999999999
40094.25042416615,0.535,0.52,0.468355,0.5388799999999999
40333.197655407916,0.555,0.5,0.46754999999999997,0.54042
37447.01468322384,0.59,0.61,0.498325,0.54564
39280.17153766584,0.57,0.52,0.47993,0.54722
39029.94580179379,0.545,0.54,0.47946,0.5429700000000001
38116.26102906511,0.545,0.55,0.48577499999999996,0.53953
38354.994838956685,0.55,0.5,0.46976,0.5436
38512.05423848561,0.545,0.52,0.47445499999999996,0.54247
39756.242885044536,0.555,0.61,0.485005,0.54346
39057.89722746692,0.535,0.55,0.48348,0.5442899999999999
40933.104996208,0.49,0.58,0.45309000000000005,0.5387000000000001
39020.83633100348,0.555,0.57,0.47229,0.54174
37295.60291998732,0.58,0.5,0.495595,0.5414399999999999
39763.34011707023,0.56,0.6,0.46993,0.54238
39859.57177606965,0.57,0.53,0.47339,0.54103
39280.95591104064,0.545,0.52,0.48146000000000005,0.54186
40354.180411143716,0.5,0.53,0.45345,0.5395599999999999
41057.63493124684,0.525,0.52,0.45433500000000004,0.53689
40359.36002760255,0.515,0.53,0.47437,0.5435699999999999
39346.31700431184,0.515,0.52,0.46915500000000004,0.5423199999999999
39677.30574296658,0.55,0.59,0.48889499999999997,0.5401800000000001
38689.01198392823,0.54,0.52,0.47985,0.54401
40286.03278790534,0.515,0.53,0.47953999999999997,0.5432100000000001
39361.468380054546,0.6,0.54,0.48495499999999997,0.53908
39417.748516280044,0.535,0.54,0.47362,0.54325
39072.57103223211,0.51,0.54,0.472905,0.53912
37092.954924216974,0.6,0.54,0.493815,0.54568
38659.81700278309,0.565,0.51,0.49394,0.54463
37805.99318442849,0.54,0.63,0.47185,0.54558
38447.83491918774,0.58,0.5,0.472375,0.54276
39465.99100247567,0.555,0.54,0.47571500000000005,0.5398999999999999
38193.839293185796,0.495,0.51,0.46796000000000004,0.54469
37480.1944713336,0.575,0.58,0.507625,0.5429700000000001
37662.83218672082,0.56,0.53,0.49489999999999995,0.5449700000000001
39366.43560500641,0.585,0.52,0.47317000000000004,0.5432899999999999
39293.12608528355,0.545,0.53,0.461775,0.53873
39843.34432324662,0.545,0.53,0.471645,0.5431600000000001
38548.5105779951,0.58,0.59,0.48035500000000003,0.54234
37625.11918086979,0.555,0.52,0.49328,0.5414300000000001
37966.25959145251,0.6,0.58,0.49704000000000004,0.5422100000000001
36726.325808567315,0.55,0.55,0.48497500000000004,0.5438
40091.86125104848,0.535,0.51,0.44882000000000005,0.54164
39625.82206239506,0.6,0.53,0.488755,0.54322
36680.57307215208,0.59,0.58,0.5033599999999999,0.54349
39978.596693754356,0.525,0.6,0.46755499999999994,0.5469200000000001
39501.517843354704,0.54,0.57,0.48425999999999997,0.5400600000000001
37432.59741744732,0.575,0.54,0.49384500000000003,0.54176
38369.12333948421,0.575,0.5,0.49105,0.5439400000000001
41490.50054626017,0.53,0.55,0.452325,0.53854
35512.47493536936,0.65,0.55,0.514695,0.54534
38507.45049157287,0.545,0.6,0.479265,0.5471400000000001
37337.59675291792,0.55,0.5,0.48092499999999994,0.54332
37603.52636335672,0.585,0.52,0.49236,0.54283
38241.73878839986,0.49,0.51,0.464885,0.53968
40150.566595567856,0.515,0.55,0.46553999999999995,0.54137
37966.07874139976,0.55,0.6,0.48539,0.54023
36501.89672716724,0.635,0.53,0.516675,0.54076
37166.10958331874,0.55,0.51,0.49185,0.5434099999999998
38945.51603693134,0.535,0.57,0.466085,0.54335
41665.289432724356,0.54,0.52,0.45352,0.5415699999999999
36254.036184292345,0.545,0.52,0.48234,0.5449100000000001
38368.8124392842,0.51,0.55,0.474505,0.54502
37698.946632169085,0.54,0.51,0.48585,0.54225
41061.92413772037,0.525,0.53,0.450485,0.54053
38727.17432731283,0.515,0.55,0.46757000000000004,0.5431800000000001
37315.14075234711,0.575,0.52,0.49603499999999995,0.54246
36954.1681081672,0.565,0.57,0.49838,0.5431900000000001
36869.370128680515,0.55,0.51,0.491955,0.54115
36061.724078765896,0.58,0.56,0.525495,0.5473299999999999
39814.225604405394,0.555,0.59,0.470485,0.54273
36799.56466075545,0.58,0.51,0.51161,0.5453100000000001
37944.16846397603,0.58,0.54,0.4931,0.5455099999999999
38782.80167340787,0.57,0.57,0.4884,0.54039
37014.549543111025,0.515,0.51,0.47233,0.54352
38394.385882726,0.555,0.65,0.49948000000000004,0.5447799999999999
37828.26558128777,0.575,0.56,0.4957,0.54575
39994.956939765165,0.535,0.52,0.46965999999999997,0.54226
38459.58752129658,0.57,0.61,0.47172499999999995,0.54322
37076.728001738134,0.57,0.64,0.48782000000000003,0.5421300000000001
39851.40771617749,0.54,0.51,0.476935,0.54184
38002.34501884025,0.635,0.57,0.484315,0.5435800000000001
38693.899837009594,0.55,0.62,0.4764549999999999,0.5430499999999999
38073.61095924437,0.55,0.51,0.48728499999999997,0.54414
38592.416042799916,0.51,0.55,0.46702,0.5441500000000001
41139.44964802046,0.46,0.56,0.4256849999999999,0.5383100000000001
38001.9619077395,0.59,0.55,0.481175,0.54079
36661.277604253286,0.63,0.52,0.509065,0.54795
36898.87798633875,0.61,0.55,0.50013,0.5436300000000001
39903.8305001472,0.525,0.51,0.46235499999999996,0.54155
36855.223551044386,0.565,0.52,0.501015,0.5466400000000001
